CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Historical_CLV,AOV,Predicted_CLV,Span_Days,Frequency_Per_Year
17460.0,94,16,2157.9700000000003,3,4,3,343,Others,2157.9700000000003,134.87312500000002,1330.5051520270272,592,9.864864864864865
17461.0,23,3,735.82,4,3,2,432,Loyal Customers,735.82,245.27333333333334,12754.213333333333,6,52.0
17462.0,60,2,675.69,3,2,2,322,Potential Loyalist,675.69,337.845,1105.95,223,3.2735426008968607
17463.0,16,7,2535.26,4,4,4,444,Champions,2535.26,362.18,1617.7795454545455,572,4.466783216783217
17464.0,158,3,907.14,2,3,3,233,Others,907.14,302.38,718.2344902386117,461,2.3752711496746204
17465.0,426,7,2542.79,1,4,4,144,At Risk,2542.79,363.2557142857143,2993.9301612903228,310,8.241935483870968
17466.0,10,2,763.28,4,2,2,422,Potential Loyalist,763.28,381.64,4097.017647058823,68,10.735294117647058
17467.0,395,1,102.6,1,1,1,111,Lost Customers,102.6,102.6,5335.2,1,52.0
17468.0,10,3,194.8,4,3,1,431,Loyal Customers,194.8,64.93333333333334,195.33516483516485,364,3.008241758241758
17469.0,16,17,5051.25,4,4,4,444,Champions,5051.25,297.13235294117646,2611.481940509915,706,8.788951841359774
17470.0,45,11,2626.47,3,4,4,344,Champions,2626.47,238.76999999999998,2070.543304535637,463,8.67170626349892
17471.0,475,1,321.65000000000003,1,1,1,111,Lost Customers,321.65000000000003,321.65000000000003,16725.800000000003,1,52.0
17472.0,191,4,922.35,2,3,3,233,Others,922.35,230.5875,770.3838672768878,437,3.3409610983981692
17473.0,409,2,607.0,1,2,2,122,Others,607.0,303.5,4713.936170212766,47,15.53191489361702
17474.0,600,1,1047.0,1,1,3,113,Lost Customers,1047.0,1047.0,54444.0,1,52.0
17475.0,79,1,194.37,3,1,1,311,Potential Loyalist,194.37,194.37,10107.24,1,52.0
17476.0,396,2,489.86,1,2,2,122,Others,489.86,244.93,524.3369501466276,341,2.1407624633431084
17477.0,613,2,1144.3,1,2,3,123,Others,1144.3,572.15,12284.397058823528,34,21.470588235294116
17478.0,408,2,1272.8,1,2,3,123,Others,1272.8,636.4,2064.7644444444445,225,3.2444444444444445
17479.0,633,1,389.26000000000005,1,1,2,112,Lost Customers,389.26000000000005,389.26000000000005,20241.520000000004,1,52.0
17480.0,78,2,882.23,3,2,3,323,Potential Loyalist,882.23,441.115,879.8195355191256,366,1.9945355191256828
17481.0,4,4,1255.59,4,3,3,433,Loyal Customers,1255.59,313.8975,5092.115,90,16.22222222222222
17482.0,487,2,775.64,1,2,2,122,Others,775.64,387.82,3111.083516483516,91,8.021978021978022
17483.0,65,4,591.73,3,3,2,332,Others,591.73,147.9325,618.8580229226362,349,4.183381088825215
17484.0,576,2,209.57,1,2,1,121,Others,209.57,104.785,1627.5117021276594,47,15.53191489361702
17486.0,261,1,396.87,2,1,2,212,Others,396.87,396.87,20637.24,1,52.0
17487.0,728,1,160.55,1,1,1,111,Lost Customers,160.55,160.55,8348.6,1,52.0
17488.0,641,1,336.5,1,1,1,111,Lost Customers,336.5,336.5,17498.0,1,52.0
17489.0,59,2,376.64,3,2,2,322,Potential Loyalist,376.64,188.32,898.5202614379084,153,4.771241830065359
17490.0,1,9,2750.5,4,4,4,444,Champions,2750.5,305.6111111111111,1767.4867957746478,568,5.783450704225352
17491.0,1,17,5653.67,4,4,4,444,Champions,5653.67,332.56882352941176,3503.5476230899835,589,10.534804753820035
17492.0,248,3,1122.42,2,3,3,233,Others,1122.42,374.14000000000004,1517.3455555555556,270,4.055555555555555
17493.0,385,1,100.91000000000001,1,1,1,111,Lost Customers,100.91000000000001,100.91000000000001,5247.320000000001,1,52.0
17494.0,502,1,54.699999999999996,1,1,1,111,Lost Customers,54.699999999999996,54.699999999999996,2844.3999999999996,1,52.0
17495.0,8,3,806.72,4,3,2,432,Loyal Customers,806.72,268.9066666666667,768.806266318538,383,2.8590078328981723
17496.0,359,4,1412.89,2,3,3,233,Others,1412.89,353.2225,1539.4174626865674,335,4.358208955223881
17497.0,390,2,287.25,1,2,1,121,Others,287.25,143.625,476.5738636363637,220,3.3181818181818183
17498.0,76,1,272.22,3,1,1,311,Potential Loyalist,272.22,272.22,14155.440000000002,1,52.0
17499.0,290,2,1341.39,2,2,3,223,Others,1341.39,670.695,1806.6691881918823,271,2.693726937269373
17500.0,17,3,1138.0,4,3,3,433,Loyal Customers,1138.0,379.3333333333333,19725.333333333332,12,52.0
17501.0,221,2,288.6,2,2,1,221,Others,288.6,144.3,7503.6,1,52.0
17502.0,9,4,689.1,4,3,2,432,Loyal Customers,689.1,172.275,8958.300000000001,19,52.0
17503.0,3,2,558.96,4,2,2,422,Potential Loyalist,558.96,279.48,5829.154285714286,35,20.857142857142858
17504.0,206,18,9490.17,2,4,4,244,Others,9490.17,527.2316666666667,7481.4515118790505,463,14.190064794816415
17505.0,162,5,2435.48,2,3,4,234,Others,2435.48,487.096,2006.6595936794583,443,4.119638826185102
17506.0,76,1,302.2,3,1,1,311,Potential Loyalist,302.2,302.2,15714.4,1,52.0
17507.0,262,2,605.58,2,2,2,222,Others,605.58,302.79,4702.908510638298,47,15.53191489361702
17508.0,281,8,4579.23,2,4,4,244,Others,4579.23,572.40375,3706.0287139689576,451,6.47450110864745
17509.0,58,8,6083.64,3,4,4,344,Champions,6083.64,760.455,39543.66,5,52.0
17510.0,25,2,514.56,4,2,2,422,Potential Loyalist,514.56,257.28,475.479493670886,395,1.8481012658227847
17511.0,3,60,172132.87,4,4,4,444,Champions,172132.87,2868.8811666666666,85597.40810626703,734,29.83651226158038
17512.0,29,18,5467.820000000001,3,4,4,344,Champions,5467.820000000001,303.76777777777784,2851.077571428572,700,9.385714285714286
17513.0,72,3,1158.8,3,3,3,333,Others,1158.8,386.26666666666665,1039.2186732186733,407,2.6904176904176906
17514.0,128,2,522.0,2,2,2,222,Others,522.0,261.0,352.181146025878,541,1.3493530499075785
17515.0,31,9,1602.51,3,4,3,343,Others,1602.51,178.05666666666667,1127.006069364162,519,6.329479768786127
17516.0,15,6,947.5,4,3,3,433,Loyal Customers,947.5,157.91666666666666,952.7203856749311,363,6.033057851239669
17517.0,309,1,153.94,2,1,1,211,Others,153.94,153.94,8004.88,1,52.0
17518.0,426,2,329.42,1,2,1,121,Others,329.42,164.71,616.6066666666667,195,3.7435897435897436
17519.0,17,15,4774.17,4,4,4,444,Champions,4774.17,318.278,2416.8821775312067,721,7.593619972260749
17520.0,54,1,546.81,3,1,2,312,Potential Loyalist,546.81,546.81,28434.119999999995,1,52.0
17521.0,30,5,1278.06,3,3,3,333,Others,1278.06,255.612,1154.6829207920794,404,4.517326732673268
17522.0,2,5,1070.71,4,3,3,433,Loyal Customers,1070.71,214.142,1809.3016203703703,216,8.449074074074074
17523.0,11,4,652.74,4,3,2,432,Loyal Customers,652.74,163.185,8485.62,7,52.0
17524.0,361,3,539.14,2,3,2,232,Others,539.14,179.71333333333334,2589.290789473684,76,14.407894736842104
17525.0,360,3,1161.9,2,3,3,233,Others,1161.9,387.3,6146.282608695653,69,15.869565217391305
17526.0,5,12,3939.24,4,4,4,444,Champions,3939.24,328.27,2005.3313807531379,717,6.108786610878661
17527.0,54,4,939.37,3,3,3,333,Others,939.37,234.8425,2090.671036585366,164,8.902439024390244
17528.0,1,8,3628.5,4,4,4,444,Champions,3628.5,453.5625,18920.035714285714,70,41.714285714285715
17529.0,610,2,1240.25,1,2,3,123,Others,1240.25,620.125,5203.347701149426,87,8.39080459770115
17530.0,1,12,2791.69,4,4,4,444,Champions,2791.69,232.64083333333335,1392.0312158469944,732,5.9836065573770485
17531.0,190,3,1266.82,2,3,3,233,Others,1266.82,422.2733333333333,1080.3488317757008,428,2.5584112149532707
17532.0,386,1,65.34,1,1,1,111,Lost Customers,65.34,65.34,3397.6800000000003,1,52.0
17533.0,435,1,34.8,1,1,1,111,Lost Customers,34.8,34.8,1809.6,1,52.0
17534.0,54,5,1668.83,3,3,3,333,Others,1668.83,333.76599999999996,1018.6002508361204,598,3.0518394648829434
17535.0,280,1,164.4,2,1,1,211,Others,164.4,164.4,8548.800000000001,1,52.0
17536.0,177,3,364.83,2,3,2,232,Others,364.83,121.61,263.68900990099013,505,2.1683168316831685
17537.0,30,2,887.67,3,2,3,323,Potential Loyalist,887.67,443.835,1186.8115384615382,273,2.673992673992674
17538.0,26,1,98.42,4,1,1,411,Potential Loyalist,98.42,98.42,5117.84,1,52.0
17539.0,618,4,1176.84,1,3,3,133,At Risk,1176.84,294.21,3977.2833333333333,108,13.518518518518519
17540.0,25,6,1590.6000000000001,4,3,3,433,Loyal Customers,1590.6000000000001,265.1,1009.6852173913044,575,3.808695652173913
17541.0,510,1,119.86,1,1,1,111,Lost Customers,119.86,119.86,6232.72,1,52.0
17542.0,270,3,340.85,2,3,1,231,Others,340.85,113.61666666666667,335.33760107816715,371,2.951482479784367
17543.0,550,1,120.05,1,1,1,111,Lost Customers,120.05,120.05,6242.599999999999,1,52.0
17544.0,390,3,944.82,1,3,3,133,At Risk,944.82,314.94,16376.88,1,52.0
17545.0,43,6,1409.8600000000001,3,3,3,333,Others,1409.8600000000001,234.9766666666667,963.6683520599253,534,4.1011235955056184
17547.0,376,2,727.85,2,2,2,222,Others,727.85,363.925,919.256920415225,289,2.5259515570934257
17548.0,234,4,731.26,2,3,2,232,Others,731.26,182.815,1647.5919753086418,162,9.012345679012345
17549.0,24,2,148.86,4,2,1,421,Potential Loyalist,148.86,74.43,2012.366666666667,27,27.037037037037038
17550.0,197,9,2506.64,2,4,4,244,Others,2506.64,278.5155555555555,1938.3974576271185,472,6.959745762711864
17551.0,359,1,290.34,2,1,1,211,Others,290.34,290.34,15097.679999999998,1,52.0
17552.0,60,12,2786.77,3,4,4,344,Champions,2786.77,232.23083333333332,1793.9524691358026,567,7.7248677248677255
17553.0,130,4,3757.6,2,3,4,234,Others,3757.6,939.4,2851.4012474012475,481,3.0353430353430353
17554.0,1,5,1952.45,4,3,3,433,Loyal Customers,1952.45,390.49,4881.125,146,12.5
17555.0,20,5,1045.74,4,3,3,433,Loyal Customers,1045.74,209.148,674.3729681978798,566,3.224381625441696
17556.0,206,2,300.67,2,2,1,221,Others,300.67,150.335,634.3615606936416,173,4.219653179190751
17557.0,14,4,575.46,4,3,2,432,Loyal Customers,575.46,143.865,292.53885793871865,718,2.033426183844011
17558.0,393,1,259.17,1,1,1,111,Lost Customers,259.17,259.17,13476.84,1,52.0
17559.0,513,1,167.62,1,1,1,111,Lost Customers,167.62,167.62,8716.24,1,52.0
17560.0,95,8,1895.8,3,4,3,343,Others,1895.8,236.975,1224.7203539823008,565,5.168141592920354
17561.0,19,4,703.02,4,3,2,432,Loyal Customers,703.02,175.755,359.89102384291726,713,2.047685834502104
17562.0,14,7,1122.38,4,4,3,443,Champions,1122.38,160.34,2576.532704402516,159,16.069182389937108
17563.0,578,2,392.38,1,2,2,122,Others,392.38,196.19,4339.960606060606,33,22.12121212121212
17564.0,24,3,454.01,4,3,2,432,Loyal Customers,454.01,151.33666666666667,3012.975454545455,55,19.90909090909091
17565.0,587,1,131.83,1,1,1,111,Lost Customers,131.83,131.83,6855.160000000001,1,52.0
17566.0,8,2,869.77,4,2,3,423,Potential Loyalist,869.77,434.885,18674.473529411764,17,42.94117647058823
17567.0,7,9,4838.08,4,4,4,444,Champions,4838.08,537.5644444444445,4068.8921658986173,434,7.5691244239631335
17568.0,633,1,374.45,1,1,2,112,Lost Customers,374.45,374.45,19471.399999999998,1,52.0
17569.0,332,1,344.14,2,1,2,212,Others,344.14,344.14,17895.28,1,52.0
17570.0,382,1,100.0,1,1,1,111,Lost Customers,100.0,100.0,5200.0,1,52.0
17571.0,50,5,1630.91,3,3,3,333,Others,1630.91,326.182,1209.9230691056912,492,3.709349593495935
17572.0,71,10,652.21,3,4,2,342,Others,652.21,65.221,364.5584226646248,653,5.5895865237366
17573.0,29,3,380.6,3,3,2,332,Others,380.6,126.86666666666667,2170.609375,64,17.109375
17574.0,243,1,185.65,2,1,1,211,Others,185.65,185.65,9653.800000000001,1,52.0
17575.0,667,1,171.7,1,1,1,111,Lost Customers,171.7,171.7,8928.4,1,52.0
17576.0,8,41,8711.95,4,4,4,444,Champions,8711.95,212.48658536585367,4367.941964285715,728,20.556318681318682
17577.0,645,2,348.75,1,2,2,122,Others,348.75,174.375,5534.510869565217,23,31.739130434782606
17578.0,218,7,1047.33,2,4,3,243,Others,1047.33,149.6185714285714,1229.1815112540191,311,8.215434083601286
17579.0,5,4,753.28,4,3,2,432,Loyal Customers,753.28,188.32,479.8380453752181,573,2.5479930191972073
17580.0,253,5,541.02,2,3,2,232,Others,541.02,108.204,1168.4751479289941,169,10.798816568047338
17581.0,1,43,17951.17,4,4,4,444,Champions,17951.17,417.4690697674418,8914.526598639453,735,21.353741496598637
17582.0,236,5,1446.95,2,3,3,233,Others,1446.95,289.39,1364.6944444444443,387,4.715762273901809
17583.0,560,1,135.95,1,1,1,111,Lost Customers,135.95,135.95,7069.4,1,52.0
17584.0,7,6,5309.42,4,3,4,434,Champions,5309.42,884.9033333333333,2866.7726331360946,676,3.239644970414201
17585.0,109,7,2064.71,2,4,3,243,Others,2064.71,294.9585714285714,2047.8781249999997,368,6.942934782608695
17586.0,619,1,167.4,1,1,1,111,Lost Customers,167.4,167.4,8704.800000000001,1,52.0
17587.0,628,1,176.71,1,1,1,111,Lost Customers,176.71,176.71,9188.92,1,52.0
17588.0,100,7,2939.55,2,4,4,244,Others,2939.55,419.9357142857143,1998.018156424581,537,4.757914338919925
17589.0,60,18,13837.94,3,4,4,344,Champions,13837.94,768.7744444444445,8678.433161512028,582,11.288659793814434
17590.0,2,3,1468.02,4,3,3,433,Loyal Customers,1468.02,489.34,14481.818918918918,37,29.594594594594593
17591.0,73,8,2339.32,3,4,4,344,Champions,2339.32,292.415,1383.8764991896273,617,4.73257698541329
17592.0,739,1,148.3,1,1,1,111,Lost Customers,148.3,148.3,7711.6,1,52.0
17593.0,4,11,8092.32,4,4,4,444,Champions,8092.32,735.6654545454545,4040.6248974008204,731,5.492476060191518
17594.0,85,4,2497.88,3,3,4,334,Others,2497.88,624.47,1756.697880539499,519,2.813102119460501
17595.0,12,2,386.69,4,2,2,422,Potential Loyalist,386.69,193.345,5880.9104166666675,24,30.41666666666667
17596.0,23,13,4491.46,4,4,4,444,Champions,4491.46,345.49692307692305,2338.634664764622,701,6.768901569186876
17597.0,214,5,3484.09,2,3,4,234,Others,3484.09,696.818,3446.3220867208674,369,4.94579945799458
17598.0,381,1,409.98,1,1,2,112,Lost Customers,409.98,409.98,21318.96,1,52.0
17599.0,478,1,52.05,1,1,1,111,Lost Customers,52.05,52.05,2706.6,1,52.0
17600.0,18,1,161.67000000000002,4,1,1,411,Potential Loyalist,161.67000000000002,161.67000000000002,8406.84,1,52.0
17601.0,239,2,413.08,2,2,2,222,Others,413.08,206.54,1069.3205673758864,141,5.177304964539006
17602.0,2,14,7354.43,4,4,4,444,Champions,7354.43,525.3164285714286,4357.738555194805,616,8.295454545454545
17603.0,78,4,1788.38,3,3,3,333,Others,1788.38,447.095,1002.7015360983105,651,2.242703533026114
17604.0,217,6,942.38,2,3,3,233,Others,942.38,157.06333333333333,741.3118534482758,464,4.719827586206896
17605.0,590,1,160.75,1,1,1,111,Lost Customers,160.75,160.75,8359.0,1,52.0
17606.0,737,1,87.30000000000001,1,1,1,111,Lost Customers,87.30000000000001,87.30000000000001,4539.6,1,52.0
17607.0,376,1,333.81,2,1,1,211,Others,333.81,333.81,17358.12,1,52.0
17608.0,33,4,488.06,3,3,2,332,Others,488.06,122.015,310.89336823734726,573,2.5479930191972073
17609.0,41,11,1887.8999999999999,3,4,3,343,Others,1887.8999999999999,171.62727272727273,1213.175176056338,568,7.068661971830986
17610.0,540,5,1511.94,1,3,3,133,At Risk,1511.94,302.38800000000003,2859.3683937823835,193,9.455958549222798
17611.0,7,28,8337.53,4,4,4,444,Champions,8337.53,297.7689285714286,4163.062175102599,731,13.980848153214774
17612.0,53,18,5394.86,3,4,4,344,Champions,5394.86,299.71444444444444,2943.3840059790737,669,9.820627802690584
17613.0,23,14,4544.55,4,4,4,444,Champions,4544.55,324.6107142857143,5882.130319148936,282,18.120567375886523
17614.0,57,1,386.32,3,1,2,312,Potential Loyalist,386.32,386.32,20088.64,1,52.0
17615.0,130,6,721.8,2,3,2,232,Others,721.8,120.3,742.1323943661971,355,6.169014084507042
17616.0,174,4,734.4,2,3,2,232,Others,734.4,183.6,967.7111913357401,277,5.270758122743683
17617.0,559,1,385.19,1,1,2,112,Lost Customers,385.19,385.19,20029.88,1,52.0
17618.0,6,11,4001.64,4,4,4,444,Champions,4001.64,363.7854545454545,2151.102503681885,679,5.913107511045656
17619.0,312,1,214.37,2,1,1,211,Others,214.37,214.37,11147.24,1,52.0
17620.0,60,1,81.44,3,1,1,311,Potential Loyalist,81.44,81.44,4234.88,1,52.0
17621.0,21,6,3175.12,4,3,4,434,Champions,3175.12,529.1866666666666,2826.6312195121945,410,5.341463414634146
17622.0,598,2,1130.21,1,2,3,123,Others,1130.21,565.105,29385.46,1,52.0
17623.0,33,7,2365.77,3,4,4,344,Champions,2365.77,337.96714285714285,1247.8411127167628,692,3.6921965317919074
17624.0,15,4,1568.63,4,3,3,433,Loyal Customers,1568.63,392.1575,813.2811789772727,704,2.0738636363636362
17625.0,18,8,5978.9,4,4,4,444,Champions,5978.9,747.3625,3091.0743626062317,706,4.135977337110481
17626.0,603,1,254.0,1,1,1,111,Lost Customers,254.0,254.0,13208.0,1,52.0
17627.0,479,1,296.36,1,1,1,111,Lost Customers,296.36,296.36,15410.720000000001,1,52.0
17628.0,81,1,75.75,3,1,1,311,Potential Loyalist,75.75,75.75,3939.0,1,52.0
17629.0,6,10,2455.52,4,4,4,444,Champions,2455.52,245.552,2159.6742168674696,415,8.795180722891565
17630.0,170,2,503.59999999999997,2,2,2,222,Others,503.59999999999997,251.79999999999998,2964.741935483871,62,11.774193548387098
17631.0,2,7,998.49,4,4,3,443,Champions,998.49,142.64142857142858,500.6165521978022,728,3.5096153846153846
17633.0,31,7,2057.39,3,4,3,343,Others,2057.39,293.91285714285715,2103.4939775910366,357,7.1568627450980395
17634.0,36,9,2358.59,3,4,4,344,Champions,2358.59,262.0655555555556,2860.0842192691034,301,10.913621262458472
17635.0,424,3,1265.58,1,3,3,133,At Risk,1265.58,421.85999999999996,2782.7512048192766,166,6.596385542168674
17636.0,19,1,285.56,4,1,1,411,Potential Loyalist,285.56,285.56,14849.12,1,52.0
17637.0,31,2,547.0600000000001,3,2,2,322,Potential Loyalist,547.0600000000001,273.53000000000003,2405.74578313253,83,8.795180722891565
17638.0,647,2,842.4,1,2,2,122,Others,842.4,421.2,4155.081081081081,74,9.864864864864865
17639.0,276,6,615.17,2,3,2,232,Others,615.17,102.52833333333332,1084.7200483091788,207,10.579710144927537
17640.0,87,6,3168.94,3,3,4,334,Others,3168.94,528.1566666666666,2145.9426716140997,539,4.063079777365491
17642.0,120,5,1824.49,2,3,3,233,Others,1824.49,364.898,1084.5909609120522,614,2.972312703583062
17643.0,373,2,439.7,2,2,2,222,Others,439.7,219.85,1215.8371212121212,132,5.53030303030303
17644.0,1,20,6028.6,4,4,4,444,Champions,6028.6,301.43,3333.998484848485,660,11.06060606060606
17646.0,219,12,3898.79,2,4,4,244,Others,3898.79,324.89916666666664,2823.528472222222,504,8.69047619047619
17647.0,65,3,331.65999999999997,3,3,1,331,Others,331.65999999999997,110.55333333333333,200.42367549668873,604,1.8129139072847682
17648.0,61,5,2216.37,3,3,3,333,Others,2216.37,443.274,2496.836574074074,324,5.632716049382716
17649.0,138,3,1578.89,2,3,3,233,Others,1578.89,526.2966666666667,1725.4336826347308,334,3.2784431137724552
17650.0,21,1,166.08,4,1,1,411,Potential Loyalist,166.08,166.08,8636.16,1,52.0
17651.0,12,16,5703.52,4,4,4,444,Champions,5703.52,356.47,4050.164980544748,514,11.361867704280156
17652.0,25,12,4867.72,4,4,4,444,Champions,4867.72,405.6433333333334,6967.520784313726,255,17.176470588235293
17653.0,37,4,1207.56,3,3,3,333,Others,1207.56,301.89,5310.354216867469,83,17.59036144578313
17654.0,277,1,117.55,2,1,1,211,Others,117.55,117.55,6112.599999999999,1,52.0
17655.0,11,9,2976.38,4,4,4,444,Champions,2976.38,330.7088888888889,2675.8096059113304,406,8.091133004926109
17656.0,73,5,1674.69,3,3,3,333,Others,1674.69,334.938,11113.85181818182,55,33.18181818181819
17657.0,430,1,126.0,1,1,1,111,Lost Customers,126.0,126.0,6552.0,1,52.0
17658.0,26,2,595.42,4,2,2,422,Potential Loyalist,595.42,297.71,1174.7475675675673,185,3.9459459459459456
17659.0,17,14,3586.9900000000002,4,4,4,444,Champions,3586.9900000000002,256.21357142857147,3557.7482336956527,368,13.88586956521739
17660.0,141,2,342.22,2,2,1,221,Others,342.22,171.11,209.93327731092435,595,1.2268907563025209
17662.0,662,2,412.92,1,2,2,122,Others,412.92,206.46,2511.9300000000003,60,12.166666666666668
17663.0,26,17,5175.83,4,4,4,444,Champions,5175.83,304.4605882352941,3051.9837641357026,619,10.024232633279484
17664.0,19,4,1166.23,4,3,3,433,Loyal Customers,1166.23,291.5575,708.2761231281198,601,2.4292845257903495
17665.0,493,1,563.1,1,1,2,112,Lost Customers,563.1,563.1,29281.2,1,52.0
17666.0,4,5,2047.8,4,3,3,433,Loyal Customers,2047.8,409.56,1429.1529636711282,523,3.4894837476099427
17667.0,66,9,3950.7,3,4,4,344,Champions,3950.7,438.96666666666664,2452.3903061224487,588,5.586734693877551
17668.0,1,2,347.75,4,2,2,422,Potential Loyalist,347.75,173.875,3525.7986111111113,36,20.27777777777778
17669.0,43,10,6142.35,3,4,4,344,Champions,6142.35,614.235,3905.849738675958,574,6.358885017421603
17670.0,228,1,205.7,2,1,1,211,Others,205.7,205.7,10696.4,1,52.0
17671.0,16,5,2009.16,4,3,3,433,Loyal Customers,2009.16,401.832,2037.065,360,5.069444444444445
17672.0,50,7,5778.63,3,4,4,344,Champions,5778.63,825.5185714285715,3342.6306656101433,631,4.049128367670365
17673.0,2,13,4173.88,4,4,4,444,Champions,4173.88,321.0676923076923,2425.901592356688,628,7.555732484076433
17674.0,74,2,551.04,3,2,2,322,Potential Loyalist,551.04,275.52,684.1142857142856,294,2.4829931972789114
17675.0,1,70,37642.48,4,4,4,444,Champions,37642.48,537.7497142857143,18872.946703296704,728,35.09615384615385
17676.0,4,10,2448.64,4,4,4,444,Champions,2448.64,244.86399999999998,1453.2578861788616,615,5.934959349593496
17677.0,2,54,35058.46,4,4,4,444,Champions,35058.46,649.2307407407408,17748.041470180306,721,27.337031900138697
17678.0,264,2,599.76,2,2,2,222,Others,599.76,299.88,645.7592920353982,339,2.1533923303834808
17679.0,53,7,3577.61,3,4,4,344,Champions,3577.61,511.08714285714285,1911.8999267935578,683,3.7408491947291362
17680.0,24,3,497.45,4,3,2,432,Loyal Customers,497.45,165.81666666666666,372.83213552361394,487,2.248459958932238
17681.0,597,5,731.2,1,3,2,132,At Risk,731.2,146.24,2780.0833333333335,96,19.010416666666668
17682.0,10,11,4065.28,4,4,4,444,Champions,4065.28,369.5709090909091,2351.548652931854,631,6.362916006339145
17683.0,386,3,819.01,1,3,2,132,At Risk,819.01,273.00333333333333,1779.3967261904763,168,6.517857142857143
17684.0,44,1,239.41,3,1,1,311,Potential Loyalist,239.41,239.41,12449.32,1,52.0
17685.0,17,12,5454.95,4,4,4,444,Champions,5454.95,454.57916666666665,3067.88405238829,649,6.748844375963021
17686.0,7,9,8296.81,4,4,4,444,Champions,8296.81,921.8677777777777,5757.292110266159,526,6.245247148288973
17687.0,421,1,432.68,1,1,2,112,Lost Customers,432.68,432.68,22499.36,1,52.0
17688.0,394,1,304.2,1,1,1,111,Lost Customers,304.2,304.2,15818.4,1,52.0
17689.0,388,2,317.08,1,2,1,121,Others,317.08,158.54,1361.5788235294117,85,8.588235294117647
17690.0,30,20,6963.8,3,4,4,344,Champions,6963.8,348.19,3946.8742236024846,644,11.335403726708075
17691.0,358,4,637.5500000000001,2,3,2,232,Others,637.5500000000001,159.38750000000002,1237.7965425531916,188,7.76595744680851
17692.0,127,12,2975.8,2,4,4,244,Others,2975.8,247.98333333333335,2629.9443099273612,413,10.605326876513319
17693.0,137,1,200.47,2,1,1,211,Others,200.47,200.47,10424.44,1,52.0
17694.0,142,3,1695.97,2,3,3,233,Others,1695.97,565.3233333333334,1470.377790973872,421,2.6009501187648456
17695.0,132,5,1746.04,2,3,3,233,Others,1746.04,349.20799999999997,1160.846265938069,549,3.324225865209472
17696.0,38,27,7679.59,3,4,4,344,Champions,7679.59,284.42925925925925,4062.391811594203,690,14.282608695652174
17697.0,236,1,338.95,2,1,1,211,Others,338.95,338.95,17625.399999999998,1,52.0
17698.0,261,1,154.95,2,1,1,211,Others,154.95,154.95,8057.4,1,52.0
17699.0,477,2,442.0,1,2,2,122,Others,442.0,221.0,1920.5952380952378,84,8.69047619047619
17700.0,17,14,6679.97,4,4,4,444,Champions,6679.97,477.1407142857143,3376.993144044321,722,7.077562326869805
17701.0,253,1,417.95,2,1,2,212,Others,417.95,417.95,21733.399999999998,1,52.0
17702.0,30,6,3144.04,3,3,4,334,Others,3144.04,524.0066666666667,3101.552972972973,370,5.918918918918918
17703.0,35,4,1094.84,3,3,3,333,Others,1094.84,273.71,1046.1167539267017,382,3.821989528795812
17704.0,169,2,885.19,2,2,3,223,Others,885.19,442.595,4550.6246478873245,71,10.28169014084507
17705.0,3,11,2083.9,4,4,3,443,Champions,2083.9,189.44545454545457,1327.4406631762654,573,7.006980802792321
17706.0,4,31,20272.15,4,4,4,444,Champions,20272.15,653.9403225806452,10801.948540145986,685,16.51824817518248
17707.0,185,8,609.3000000000001,2,4,2,242,Others,609.3000000000001,76.16250000000001,406.5712979890311,547,5.338208409506398
17708.0,188,4,884.1800000000001,2,3,3,233,Others,884.1800000000001,221.04500000000002,1373.30085106383,235,6.212765957446808
17709.0,170,5,671.01,2,3,2,232,Others,671.01,134.202,565.6319861431871,433,4.214780600461894
17710.0,424,1,293.5,1,1,1,111,Lost Customers,293.5,293.5,15262.0,1,52.0
17711.0,11,2,385.1,4,2,2,422,Potential Loyalist,385.1,192.55,503.8046594982079,279,2.6164874551971327
17712.0,45,1,522.91,3,1,2,312,Potential Loyalist,522.91,522.91,27191.32,1,52.0
17713.0,382,4,1198.09,1,3,3,133,At Risk,1198.09,299.5225,2634.3545180722886,166,8.795180722891565
17714.0,321,5,1410.18,2,3,3,233,Others,1410.18,282.036,2680.8109375000004,192,9.505208333333334
17715.0,201,2,489.59999999999997,2,2,2,222,Others,489.59999999999997,244.79999999999998,455.87755102040813,392,1.8622448979591837
17716.0,23,24,15956.97,4,4,4,444,Champions,15956.97,664.87375,8157.274579831933,714,12.268907563025211
17717.0,421,1,376.92,1,1,2,112,Lost Customers,376.92,376.92,19599.84,1,52.0
17718.0,232,2,439.18,2,2,2,222,Others,439.18,219.59,389.0793689320388,412,1.7718446601941746
17719.0,38,15,5396.04,3,4,4,344,Champions,5396.04,359.736,9076.288479262672,217,25.23041474654378
17720.0,26,10,2666.91,4,4,4,444,Champions,2666.91,266.691,1763.4459239130433,552,6.61231884057971
17721.0,659,1,307.21000000000004,1,1,1,111,Lost Customers,307.21000000000004,307.21000000000004,15974.920000000002,1,52.0
17722.0,96,5,3520.2200000000003,3,3,4,334,Others,3520.2200000000003,704.0440000000001,4605.305734767026,279,6.541218637992832
17723.0,127,7,3378.4000000000005,2,4,4,244,Others,3378.4000000000005,482.6285714285715,4972.241935483872,248,10.30241935483871
